mtid_vf;periode;vannprod;vannegetnett;vann_mottatt;max_vann_pers;max_vann_dogn;beredsk_oppd;beredsk_ovelse;boliger;helseinst;skoler;nmindustri;hyttercamp;gardsbruk;fiskemottak;ant_fastboende;ant_personer_max;ant_husstander;ant_hytter;forbr_fast_bosetting;forbr_fritidsboliger;forbr_industri;forbr_tjytende;forbr_primnaering;forbr_annet;forbr_lekkasje;vannuttak;noedvann_inngaar_alt_kilde
Z0704301335321791190HQUQU;2011;600.0;600.0;;;;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;50;0;12;;;;;;;;600.0;
Z0704301335326241189ZPULZ;2011;596.0;596.0;;;;nei;nei;nei;nei;nei;nei;nei;nei;nei;0;150;0;34;;;;;;;;596.0;
Z0704301335335271189SYNRO;2009;100196.0;100196.0;;;;ja;nei;ja;nei;ja;nei;nei;ja;nei;850;900;240;20;90.0;1.0;;1.0;;;8.0;100196.0;
Z0704301335335271189SYNRO;2010;147782.0;147782.0;;;;ja;ja;ja;nei;ja;nei;nei;ja;nei;850;900;240;20;80.0;5.0;;2.0;3.0;;10.0;147782.0;
Z0704301335335271189SYNRO;2011;182433.0;182433.0;;;;ja;ja;ja;nei;ja;nei;nei;ja;nei;850;900;240;20;85.0;5.0;;2.0;3.0;;5.0;182433.0;
Z0704301335335271189SYNRO;2012;120109.0;120109.0;;;;ja;ja;ja;nei;ja;nei;nei;ja;nei;850;900;240;20;85.0;5.0;1.0;;1.0;;8.0;120109.0;
Z0704301335335271189SYNRO;2013;115000.0;115000.0;0.0;0.0;0.0;ja;ja;ja;nei;ja;nei;nei;ja;nei;850;900;240;20;85.0;5.0;1.0;;1.0;;8.0;115000.0;
Z0704301335346311189DCFVG;2009;1741845.0;1612845.0;0.0;;;ja;ja;ja;;;ja;ja;;;5580;5580;1832;10;56.0;0.0;1.0;5.0;0.0;8.0;30.0;1741845.0;
Z0704301335346311189DCFVG;2010;1540350.0;1540350.0;0.0;;;ja;nei;ja;;;ja;ja;;;5580;5580;1832;10;40.0;0.0;1.0;25.0;0.0;0.0;34.0;1586460.0;
Z0704301335346311189DCFVG;2011;1557740.0;1557740.0;0.0;;;nei;ja;ja;;;ja;ja;;;5580;5580;1832;10;59.999;0.001;1.0;5.0;0.0;4.0;30.0;1704893.0;
Z0704301335346311189DCFVG;2012;1662200.0;1662200.0;0.0;;;ja;ja;ja;;;ja;ja;;;5580;5580;1832;10;54.0;1.0;15.0;;;;30.0;2109636.0;
Z0704301335348871190WTYHK;2009;10000.0;10000.0;0.0;;;ja;ja;ja;nei;nei;nei;nei;ja;nei;54;65;24;5;100.0;100.0;0.0;0.0;100.0;0.0;0.0;10000.0;
Z0704301335348871190WTYHK;2010;0.0;10000.0;;;;nei;nei;ja;nei;nei;nei;nei;ja;nei;54;65;24;5;100.0;100.0;;;100.0;;;10000.0;
Z0704301335348871190WTYHK;2011;10000.0;10000.0;;;;ja;ja;ja;nei;nei;nei;nei;ja;nei;54;65;24;5;100.0;100.0;;;100.0;;;10000.0;
Z0704301335348871190WTYHK;2012;0.0;10000.0;;;;ja;ja;ja;nei;nei;nei;nei;ja;nei;54;65;24;5;100.0;100.0;;;100.0;;;10000.0;
Z0704301335358621190DCESO;2009;40290.0;40290.0;;;;nei;nei;ja;;;nei;ja;;;175;175;76;79;50.0;20.0;3.0;5.0;10.0;10.0;2.0;40500.0;
Z0704301335358621190DCESO;2010;43260.0;43260.0;0.0;;;nei;nei;ja;;;nei;ja;;;175;175;76;79;64.0;28.0;1.0;5.0;0.0;0.0;2.0;47000.0;
Z0704301335358621190DCESO;2011;44000.0;44000.0;0.0;;;nei;nei;ja;;;nei;ja;;;175;175;76;79;70.0;22.0;1.0;1.0;5.0;0.0;2.0;48000.0;
Z0704301335358621190DCESO;2012;42480.0;42480.0;;;;nei;nei;ja;;;nei;ja;;;175;175;76;79;70.0;23.0;1.0;1.0;5.0;0.0;1.0;65695.0;
Z0704301335358621190DCESO;2013;38676.0;38676.0;0.0;;;nei;nei;ja;;;nei;ja;;;175;175;76;79;60.0;15.0;5.0;;15.0;;5.0;64043.0;
Z0704301335358621190DCESO;2014;40187.0;40187.0;0.0;0.0;0.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;70000.0;
Z0704301335358621190DCESO;2015;39063.0;39063.0;0.0;0.0;0.0;ja;nei;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;52501.0;
Z0704301335358621190DCESO;2016;33442.0;33442.0;42.0;0.0;0.0;ja;nei;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;46953.0;
Z0704301335358621190DCESO;2017;24175.0;24175.0;0.0;0.0;0.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;37136.0;
Z0704301335358621190DCESO;2018;24225.0;24225.0;0.0;0.0;0.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;36477.0;
Z0704301335358621190DCESO;2019;20872.0;20872.0;0.0;350.0;365.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;30790.0;ja
Z0704301335358621190DCESO;2020;22070.0;22070.0;0.0;350.0;365.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;32539.0;ja
Z0704301335358621190DCESO;2021;23847.0;23847.0;0.0;350.0;365.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;39113.0;ja
Z0704301335358621190DCESO;2022;25056.0;25056.0;0.0;350.0;365.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;36376.0;ja
Z0704301335358621190DCESO;2023;23301.0;23301.0;0.0;350.0;365.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;33888.0;ja
Z0704301335358621190DCESO;2024;30036.0;30036.0;0.0;350.0;365.0;ja;ja;ja;;;nei;ja;;;175;175;76;79;75.0;15.0;10.0;0.0;0.0;0.0;0.0;43071.0;ja
Z0704301335367631190SANCJ;2009;356912.0;356912.0;0.0;;;ja;nei;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;45.0;5.0;10.0;5.0;10.0;5.0;20.0;560256.0;
Z0704301335367631190SANCJ;2010;385555.0;356555.0;0.0;;;ja;nei;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;45.0;5.0;10.0;5.0;10.0;5.0;20.0;606961.0;
Z0704301335367631190SANCJ;2011;352808.0;325754.0;0.0;;;ja;nei;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;45.0;5.0;10.0;5.0;10.0;5.0;20.0;545642.0;
Z0704301335367631190SANCJ;2012;354163.0;320000.0;;;;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;45.0;5.0;10.0;5.0;10.0;5.0;20.0;545323.0;
Z0704301335367631190SANCJ;2015;360000.0;360000.0;0.0;;;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;613819.0;
Z0704301335367631190SANCJ;2016;360000.0;360000.0;0.0;2000.0;1.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;613819.0;
Z0704301335367631190SANCJ;2017;301673.0;460000.0;0.0;2000.0;1.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;613819.0;
Z0704301335367631190SANCJ;2018;410525.0;410525.0;0.0;2000.0;1.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;660000.0;
Z0704301335367631190SANCJ;2019;415011.0;415011.0;0.0;2000.0;1.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;640440.0;nei
Z0704301335367631190SANCJ;2020;440096.0;440096.0;0.0;2000.0;1.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;674659.0;nei
Z0704301335367631190SANCJ;2021;452004.0;452004.0;0.0;2000.0;1.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;684030.0;nei
Z0704301335367631190SANCJ;2022;460945.0;459537.0;0.0;2000.0;1.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;713404.0;nei
Z0704301335367631190SANCJ;2023;475230.0;475230.0;0.0;100.0;1.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;711032.0;nei
Z0704301335367631190SANCJ;2024;436588.0;436588.0;0.0;100.0;1.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;50.0;10.0;15.0;5.0;10.0;5.0;5.0;638068.0;nei
Z0704301335367631190SANCJ;2025;431864.0;431087.0;0.0;100.0;1.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;2475;3200;770;85;51.0;9.0;14.0;5.0;11.0;4.0;6.0;636156.0;nei
Z0704301335369291190KYBNE;2009;750000.0;750000.0;;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;30.0;5.0;10.0;10.0;5.0;;40.0;750000.0;
Z0704301335369291190KYBNE;2010;740000.0;740000.0;0.0;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;30.0;5.0;10.0;10.0;10.0;;35.0;740000.0;
Z0704301335369291190KYBNE;2011;750000.0;750000.0;;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;30.0;5.0;10.0;10.0;10.0;;35.0;750000.0;
Z0704301335369291190KYBNE;2012;724000.0;724000.0;;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;30.0;5.0;10.0;10.0;10.0;;35.0;724000.0;
Z0704301335369291190KYBNE;2014;733000.0;733000.0;0.0;0.0;0.0;nei;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;30.0;20.0;10.0;10.0;5.0;;25.0;733000.0;
Z0704301335369291190KYBNE;2015;696000.0;696000.0;0.0;0.0;0.0;nei;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;696000.0;
Z0704301335369291190KYBNE;2016;724400.0;724400.0;0.0;0.0;0.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;724400.0;
Z0704301335369291190KYBNE;2017;687490.0;687490.0;0.0;0.0;0.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;687490.0;
Z0704301335369291190KYBNE;2018;724950.0;724950.0;0.0;0.0;0.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;724950.0;
Z0704301335369291190KYBNE;2019;734616.0;734616.0;0.0;0.0;0.0;nei;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;734616.0;ja
Z0704301335369291190KYBNE;2020;696512.0;696512.0;0.0;0.0;0.0;nei;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;696512.0;ja
Z0704301335369291190KYBNE;2021;719152.0;719152.0;0.0;0.0;0.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;719152.0;ja
Z0704301335369291190KYBNE;2022;694583.0;694583.0;0.0;0.0;0.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;694583.0;nei
Z0704301335369291190KYBNE;2023;711318.0;711318.0;0.0;0.0;0.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;35.0;20.0;10.0;10.0;5.0;0.0;20.0;711318.0;nei
Z0704301335369291190KYBNE;2024;797703.0;797703.0;0.0;0.0;0.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;32.0;19.0;10.0;10.0;5.0;0.0;24.0;797703.0;ja
Z0704301335369291190KYBNE;2025;912311.0;912311.0;0.0;0.0;0.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;3600;5000;1840;250;30.0;10.0;25.0;12.0;3.0;0.0;20.0;912311.0;ja
Z0704301335373081190GGZPA;2009;38000.0;38000.0;0.0;;;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;78.0;2.0;0.0;0.0;0.0;0.0;20.0;38000.0;
Z0704301335373081190GGZPA;2010;37000.0;37000.0;0.0;;;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;78.0;2.0;0.0;0.0;0.0;0.0;20.0;37000.0;
Z0704301335373081190GGZPA;2011;40000.0;40000.0;;;;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;80.0;;;;;;20.0;40000.0;
Z0704301335373081190GGZPA;2012;40000.0;40000.0;;;;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;65.0;;;5.0;;;30.0;40000.0;
Z0704301335373081190GGZPA;2013;15000.0;15000.0;0.0;0.0;0.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;40.0;15.0;0.0;10.0;0.0;0.0;35.0;15000.0;
Z0704301335373081190GGZPA;2014;16000.0;16000.0;0.0;0.0;0.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;70.0;15.0;;;;;15.0;16000.0;
Z0704301335373081190GGZPA;2015;68250.0;68250.0;0.0;0.0;0.0;nei;ja;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;55.0;10.0;0.0;5.0;0.0;0.0;30.0;68250.0;
Z0704301335373081190GGZPA;2016;71000.0;71000.0;0.0;0.0;0.0;ja;ja;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;55.0;10.0;0.0;5.0;0.0;0.0;30.0;71000.0;
Z0704301335373081190GGZPA;2017;55325.0;55325.0;0.0;0.0;0.0;ja;ja;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;60.0;10.0;0.0;5.0;0.0;0.0;25.0;55325.0;
Z0704301335373081190GGZPA;2018;47742.0;47742.0;0.0;0.0;0.0;ja;ja;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;60.0;10.0;0.0;5.0;0.0;0.0;25.0;47742.0;
Z0704301335373081190GGZPA;2019;31000.0;31000.0;0.0;0.0;0.0;nei;ja;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;60.0;15.0;0.0;5.0;0.0;0.0;20.0;31000.0;ja
Z0704301335373081190GGZPA;2020;29000.0;29000.0;0.0;0.0;0.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;60.0;15.0;0.0;5.0;0.0;0.0;20.0;29000.0;ja
Z0704301335373081190GGZPA;2021;35147.0;35147.0;0.0;0.0;0.0;nei;ja;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;60.0;15.0;0.0;5.0;0.0;0.0;20.0;35147.0;ja
Z0704301335373081190GGZPA;2022;46282.0;46282.0;0.0;0.0;0.0;nei;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;55.0;10.0;0.0;5.0;0.0;0.0;30.0;46282.0;ja
Z0704301335373081190GGZPA;2023;56221.0;56221.0;0.0;0.0;0.0;nei;ja;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;55.0;10.0;0.0;5.0;0.0;0.0;30.0;56221.0;ja
Z0704301335373081190GGZPA;2024;67579.0;67579.0;0.0;0.0;0.0;ja;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;50.0;10.0;0.0;5.0;0.0;0.0;35.0;67579.0;ja
Z0704301335373081190GGZPA;2025;65609.0;65609.0;0.0;0.0;0.0;ja;nei;ja;nei;ja;nei;nei;ja;nei;200;200;70;0;30.0;10.0;25.0;12.0;3.0;0.0;20.0;65609.0;ja
Z0704301335374051190QCWUR;2009;31000.0;31000.0;0.0;;;ja;ja;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;29.0;1.0;;10.0;40.0;;20.0;31000.0;
Z0704301335374051190QCWUR;2010;32000.0;32000.0;0.0;;;nei;ja;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;40.0;5.0;30.0;15.0;;;10.0;32000.0;
Z0704301335374051190QCWUR;2011;25000.0;25000.0;0.0;;;ja;ja;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;50.0;5.0;;;35.0;;10.0;25000.0;
Z0704301335374051190QCWUR;2012;24800.0;24000.0;0.0;;;ja;ja;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;35.0;5.0;;10.0;40.0;;10.0;24800.0;
Z0704301335374051190QCWUR;2013;31300.0;31300.0;;;;nei;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;35.0;5.0;;10.0;30.0;;20.0;31300.0;
Z0704301335374051190QCWUR;2014;32000.0;32000.0;;;;nei;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;30.0;5.0;;10.0;40.0;;15.0;32000.0;
Z0704301335374051190QCWUR;2015;31000.0;31000.0;0.0;;;nei;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;40.0;5.0;0.0;10.0;35.0;0.0;10.0;31000.0;
Z0704301335374051190QCWUR;2016;27000.0;27000.0;0.0;;;nei;ja;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;40.0;5.0;0.0;10.0;45.0;0.0;0.0;27000.0;
Z0704301335374051190QCWUR;2017;23200.0;23200.0;0.0;;;nei;ja;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;50.0;5.0;0.0;5.0;40.0;0.0;0.0;23200.0;
Z0704301335374051190QCWUR;2018;23700.0;23700.0;0.0;;;nei;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;50.0;5.0;0.0;5.0;40.0;0.0;0.0;23700.0;
Z0704301335374051190QCWUR;2020;25000.0;25000.0;0.0;200.0;365.0;ja;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;50.0;5.0;0.0;5.0;40.0;0.0;0.0;25000.0;ja
Z0704301335374051190QCWUR;2021;25000.0;25000.0;0.0;200.0;365.0;ja;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;50.0;5.0;0.0;5.0;40.0;0.0;0.0;25000.0;ja
Z0704301335374051190QCWUR;2022;28000.0;28000.0;0.0;200.0;365.0;nei;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;40.0;5.0;0.0;5.0;50.0;0.0;0.0;28000.0;ja
Z0704301335374051190QCWUR;2023;31000.0;31000.0;0.0;100.0;365.0;nei;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;40.0;5.0;0.0;5.0;50.0;0.0;0.0;31000.0;ja
Z0704301335374051190QCWUR;2024;34000.0;34000.0;0.0;100.0;365.0;nei;nei;ja;nei;nei;nei;ja;ja;nei;95;110;35;3;40.0;5.0;0.0;5.0;30.0;0.0;20.0;34000.0;ja
Z0704301335381471190MBXUL;2009;763000.0;763000.0;;;;ja;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;69.0;;11.0;;;;20.0;763000.0;
Z0704301335381471190MBXUL;2010;907000.0;590000.0;221.0;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;53.0;0.0;12.0;0.0;0.0;0.0;35.0;907000.0;
Z0704301335381471190MBXUL;2011;1120000.0;728000.0;0.0;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;53.0;0.0;12.0;0.0;0.0;0.0;35.0;1120000.0;
Z0704301335381471190MBXUL;2012;1450000.0;942500.0;492.0;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;53.0;0.0;12.0;0.0;0.0;0.0;35.0;1450000.0;
Z0704301335381471190MBXUL;2013;1075877.0;1538759.0;462882.0;1900.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;53.0;0.0;12.0;0.0;0.0;0.0;35.0;1075877.0;
Z0704301335381471190MBXUL;2014;0.0;1839970.0;1839970.0;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;60.0;0.0;15.0;0.0;0.0;0.0;25.0;0.0;
Z0704301335381471190MBXUL;2015;0.0;1839970.0;1839970.0;;;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;60.0;0.0;15.0;0.0;0.0;0.0;25.0;0.0;
Z0704301335381471190MBXUL;2016;0.0;1576097.0;1576800.0;8800.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;58.0;0.0;13.0;0.0;0.0;0.0;29.0;0.0;
Z0704301335381471190MBXUL;2017;0.0;1405634.0;1405634.0;8800.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;58.0;0.0;13.0;0.0;0.0;0.0;29.0;0.0;
Z0704301335381471190MBXUL;2018;0.0;1423887.0;1423887.0;11000.0;365.0;nei;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;36.0;0.0;12.0;0.0;0.0;0.0;52.0;0.0;
Z0704301335381471190MBXUL;2019;0.0;1396852.0;1396852.0;11000.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;36.0;0.0;13.0;0.0;0.0;20.0;31.0;0.0;ja
Z0704301335381471190MBXUL;2020;0.0;1396852.0;1398512.0;11000.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;35.0;0.0;11.0;0.0;0.0;20.0;34.0;0.0;ja
Z0704301335381471190MBXUL;2022;0.0;1518782.0;1518782.0;11500.0;365.0;ja;nei;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;39.0;1.0;10.0;3.0;5.0;3.0;39.0;0.0;ja
Z0704301335381471190MBXUL;2023;0.0;1428880.0;1428880.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;35.0;1.0;10.0;2.0;2.0;5.0;45.0;0.0;nei
Z0704301335381471190MBXUL;2024;0.0;1370179.0;1370179.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;35.0;1.0;12.0;5.0;5.0;2.0;40.0;0.0;nei
Z0704301335381471190MBXUL;2025;0.0;1332488.0;1332488.0;100.0;365.0;ja;ja;ja;ja;ja;ja;ja;ja;nei;11643;12000;4657;33;46.0;1.0;5.0;2.0;2.0;6.0;38.0;0.0;nei
Z0704301335387921189PDNZP;2009;325.0;325.0;;;;nei;nei;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;325.0;
Z0704301335387921189PDNZP;2010;384.0;384.0;;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;384.0;
Z0704301335387921189PDNZP;2011;400.0;400.0;;;;ja;nei;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;400.0;
Z0704301335387921189PDNZP;2012;336.0;336.0;;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;336.0;
Z0704301335387921189PDNZP;2013;316000.0;316000.0;;;;ja;nei;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;316000.0;
Z0704301335387921189PDNZP;2014;260.0;260.0;;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;
Z0704301335387921189PDNZP;2015;260.0;260.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;
Z0704301335387921189PDNZP;2016;260.0;260.0;260.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;
Z0704301335387921189PDNZP;2017;260.0;260.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;
Z0704301335387921189PDNZP;2018;260.0;260.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;
Z0704301335387921189PDNZP;2019;260.0;260.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;nei
Z0704301335387921189PDNZP;2021;130.0;130.0;0.0;0.0;0.0;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;130.0;nei
Z0704301335387921189PDNZP;2022;260.0;260.0;0.0;0.0;0.0;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;nei
Z0704301335387921189PDNZP;2023;260.0;260.0;0.0;0.0;0.0;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;nei
Z0704301335387921189PDNZP;2024;260.0;260.0;0.0;;;ja;ja;nei;nei;nei;nei;ja;nei;nei;0;100;0;0;;;;;;;;260.0;nei
Z0704301335389581189WPXFE;2009;150.0;150.0;;;;nei;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;150.0;
Z0704301335389581189WPXFE;2010;150.0;150.0;;;;nei;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;150.0;
Z0704301335389581189WPXFE;2012;123.0;123.0;;;;nei;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;123.0;
Z0704301335389581189WPXFE;2013;123.0;123.0;;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;123.0;
Z0704301335389581189WPXFE;2014;0.0;0.0;;;;nei;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;0.0;
Z0704301335389581189WPXFE;2015;0.0;0.0;0.0;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;0.0;
Z0704301335389581189WPXFE;2016;0.0;0.0;0.0;;;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;0.0;
Z0704301335389581189WPXFE;2017;0.0;0.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;0.0;
Z0704301335389581189WPXFE;2018;2000.0;2000.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;2000.0;
Z0704301335389581189WPXFE;2019;2000.0;2000.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;2000.0;nei
Z0704301335389581189WPXFE;2020;2000.0;2000.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;2000.0;nei
Z0704301335389581189WPXFE;2021;2000.0;2000.0;0.0;0.0;0.0;ja;nei;nei;nei;nei;ja;nei;nei;nei;0;50;0;0;;;;;;;;2000.0;nei
Z0704301335400571190QQJKN;2009;10950.0;10950.0;0.0;;;nei;nei;ja;nei;ja;ja;nei;ja;nei;95;210;44;14;50.0;10.0;0.0;25.0;5.0;0.0;10.0;10950.0;
